Id,Class,ECD (um),Count,O Wt%,Na Wt%,Mg Wt%,Si Wt%,P Wt%,S Wt%,Cl Wt%,Ca Wt%,Cu Wt%,K Wt%,Al Wt%,Cr Wt%,Fe Wt%,Ti Wt%,Zn Wt%
19735,Cl,0.754653961,53172.0,95.45630217,0.0,0.0,0.0,0.0,0.0,4.543698952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19737,Sea aerosol (Cl),0.771241744,52856.0,85.50056219,9.990557283,0.0,0.0,0.0,0.0,4.508874938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19738,Sea aerosol (Cl),0.927675432,54211.0,66.60602093,21.07516527,0.0,0.0,0.0,0.0,12.31881306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19758,Sea aerosol (Cl),0.771241744,53204.0,66.28350019,20.9258005,0.0,0.0,0.0,0.0,12.79069632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19759,Sea aerosol (Cl),0.787480193,61064.0,65.43787122,17.24885553,2.81114541,0.0,0.0,0.0,14.50212151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19787,Sea aerosol (Cl),0.951249891,53738.0,85.61430573,10.67233682,0.0,0.0,0.0,0.0,3.713361919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19793,Sea aerosol (Cl),0.896454934,53300.0,65.41280746,18.87348592,2.063572407,0.0,0.0,0.0,13.65013421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19805,Sea aerosol (Cl),1.021806294,57423.0,82.26842284,8.566582948,0.0,0.0,0.0,0.0,9.16499421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19806,Sea aerosol (Cl),0.838085044,53427.0,66.82559848,18.46010238,2.164806984,0.0,0.0,0.0,12.54949272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19808,Sea aerosol (Cl),0.885803606,54509.0,71.30532861,16.8047756,0.0,0.0,0.0,0.0,11.88989952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19811,Sea aerosol (Cl),0.95787889,55200.0,64.71879482,22.73117602,0.0,0.0,0.0,0.0,12.55003363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19813,Sea aerosol (Cl),1.093597486,55659.0,65.84843993,19.81274784,1.883840933,0.0,0.0,0.0,12.45497242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19814,Sulfate aerosol,0.882224587,58009.0,95.47969103,0.0,0.0,0.0,0.0,4.520310089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19815,Sea aerosol (Cl),1.136165728,58165.0,58.45649838,25.03815591,1.858298481,0.0,0.0,0.0,14.64705169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19828,Sea aerosol (Cl),1.105109356,52733.0,60.80399156,23.48488122,0.0,0.0,0.0,0.0,15.71112573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19833,Sea aerosol (Cl),0.954570145,60847.0,70.56455016,19.48616058,2.676125243,0.0,0.0,0.0,7.273166627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19835,Sea aerosol (Cl),0.799442602,53972.0,73.96970987,17.07161814,0.0,0.0,0.0,0.0,8.958676457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19837,Sea aerosol (Cl),0.834301345,52746.0,59.8693192,19.91610378,2.817485109,0.0,0.0,0.0,17.39709675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19838,Sillica mixtures ,1.015594648,56822.0,90.11798501,0.0,0.0,4.998933151,0.0,2.689604647,0.0,2.193481289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19862,Sea aerosol (Cl),0.882224587,52538.0,74.69258308,16.72126204,0.0,0.0,0.0,0.0,8.586151153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19866,Sea aerosol (Cl),0.91046289,54491.0,67.90811419,20.90292871,0.0,0.0,0.0,0.0,11.18896306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19869,Sea aerosol (Cl),0.993548107,57439.0,75.51605105,10.44338122,2.731254138,0.0,5.331492051,0.0,5.977828801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19870,Sillica mixtures ,1.166395488,54721.0,82.6923728,0.0,7.773169875,8.0335401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.500920393,0.0,0.0
19871,Sillica mixtures ,1.201141092,56633.0,76.86738372,4.210469499,2.379091643,5.297666416,0.0,1.355147269,0.0,0.0,0.0,0.0,2.866511047,0.0,7.023733109,0.0,0.0
19897,Sea aerosol (Cl),0.90348606,53620.0,62.65721917,20.3298524,2.174637094,0.0,0.0,0.0,12.65743673,0.0,2.180850692,0.0,0.0,0.0,0.0,0.0,0.0
19900,Sea aerosol (Cl),0.758834901,57571.0,82.08701611,12.27715611,0.0,0.0,0.0,0.0,5.635826662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19901,Sea aerosol (Cl),0.81511944,62502.0,72.3765254,18.93547028,0.0,0.0,0.0,0.0,8.688005805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19902,Sea aerosol (Cl),0.775333241,58981.0,83.46664906,9.059721977,0.0,0.0,0.0,0.0,7.473628223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19936,Sea aerosol (Cl),0.767128425,53343.0,76.25278831,12.70964593,0.0,2.724969573,0.0,0.0,8.312598616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19937,Aged Sea Aerosol,0.878630989,53413.0,70.03124952,20.63571215,0.0,0.0,0.0,1.937686652,7.395356894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19939,Sea aerosol (Cl),0.826681995,54090.0,66.03291035,21.35492414,0.0,0.0,0.0,0.0,12.61216402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19942,Sea aerosol (Cl),1.384675205,58451.0,57.60713816,23.12068343,2.006809227,0.0,0.0,0.0,17.26537943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19971,Sea aerosol (Cl),0.783452135,52780.0,65.96713662,19.84083802,2.502572536,0.0,0.0,0.0,11.68945357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19976,Sea aerosol (Cl),0.758834901,57993.0,81.64248466,12.044058,0.0,0.0,0.0,0.0,6.3134633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20005,Sea aerosol (Cl),1.064273177,59126.0,70.10744214,19.28816587,0.0,0.0,0.0,0.0,10.60438827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20009,Sea aerosol (Cl),0.882224587,53216.0,69.97768879,16.65778458,0.0,0.0,0.0,0.0,9.744846076,0.0,3.619674221,0.0,0.0,0.0,0.0,0.0,0.0
20010,Sea aerosol (Cl),0.787480193,56810.0,62.6173377,19.26345676,2.730869688,0.0,0.0,0.0,15.38833231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20037,Sillica mixtures ,0.803390491,52217.0,87.3239994,0.0,0.0,3.62454392,0.0,0.0,0.0,0.0,9.051464498,0.0,0.0,0.0,0.0,0.0,0.0
20047,Sillica mixtures ,0.811228633,53206.0,88.25882077,0.0,0.0,4.349662364,0.0,0.0,0.0,0.0,7.391517609,0.0,0.0,0.0,0.0,0.0,0.0
20096,No Classification,1.335829885,52998.0,79.69638705,7.02207461,0.0,0.0,0.0,4.527305812,4.064491764,4.689738154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20097,Sea aerosol (Cl),1.024897999,54040.0,66.96385145,20.2562958,0.0,0.0,0.0,0.0,12.77985126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20098,Sea aerosol (Cl),0.767128425,54530.0,81.2011838,8.643450588,0.0,0.0,0.0,0.0,10.1553686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20099,Sea aerosol (Cl),0.899977363,58845.0,71.26188874,11.61900237,4.83340472,0.0,0.0,0.0,12.2857064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100,Sea aerosol (Cl),0.841851737,61192.0,75.69118738,21.47497386,0.0,0.0,0.0,0.0,2.833843604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20103,Sillica mixtures ,0.834301345,53442.0,83.19801688,0.0,2.205441147,7.748537511,0.0,1.873957738,0.0,0.0,0.0,1.406004839,3.568037227,0.0,0.0,0.0,0.0
20104,Sea aerosol (Cl),0.882224587,60837.0,87.40789294,7.732877135,0.0,0.0,0.0,0.0,4.859228805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20105,Sea aerosol (Cl),0.77940326,56014.0,65.55412412,22.7589801,0.0,0.0,0.0,0.0,11.68689057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20107,Sea aerosol (Cl),0.980727595,55785.0,64.46545124,18.32821518,2.67319344,0.0,0.0,0.0,14.53313828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20109,Sea aerosol (Cl),0.838085044,53791.0,65.1260078,19.34877038,2.056733333,0.0,0.0,0.0,13.46848607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20112,Sea aerosol (Cl),0.754653961,61276.0,69.92980838,19.20274943,0.0,0.0,0.0,0.0,10.86744517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20114,Sea aerosol (Cl),0.954570145,56393.0,61.25083566,22.05796391,1.763189957,0.0,0.0,0.0,14.9280116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20115,Sea aerosol (Cl),1.187897676,58212.0,58.20357203,24.83201474,0.0,0.0,0.0,0.0,16.96442217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20116,Sea aerosol (Cl),0.811228633,52500.0,72.35674262,19.33425963,0.0,0.0,0.0,0.0,8.308995515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20118,Sea aerosol (Cl),0.845601652,55998.0,65.40412307,21.13268971,0.0,0.0,0.0,0.0,11.66684404,0.0,1.796348765,0.0,0.0,0.0,0.0,0.0,0.0
20119,Sea aerosol (Cl),0.775333241,54117.0,69.5640564,17.80409813,2.690304257,0.0,0.0,0.0,9.941534698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121,Sea aerosol (Cl),0.834301345,52694.0,66.52457714,20.67206651,0.0,0.0,0.0,0.0,12.80335635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20123,Sea aerosol (Cl),0.856752925,58701.0,72.69293666,17.57492721,0.0,0.0,0.0,0.0,9.732136875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20125,Sea aerosol (Cl),0.878630989,60634.0,74.20287728,10.12734249,3.825834766,3.656023741,0.0,0.0,8.18791911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20126,Sea aerosol (Cl),0.818991763,55294.0,66.38911963,19.26993579,1.979928091,0.0,0.0,0.0,12.36101612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20128,Sea aerosol (Cl),0.767128425,52359.0,77.66633034,17.67622977,0.0,0.0,0.0,0.0,4.65744175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20129,Sea aerosol (Cl),0.927675432,54956.0,76.50371194,11.13431603,0.0,0.0,0.0,0.0,12.36197725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20133,Sea aerosol (Cl),1.302248897,59042.0,58.08370709,23.26015979,2.372493222,0.0,0.0,0.0,16.28363281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20134,Sea aerosol (Cl),0.947918007,62658.0,65.05122185,22.08378911,0.0,0.0,0.0,0.0,12.86498159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20135,Sea aerosol (Cl),0.944574371,53711.0,63.20666671,20.95938176,2.39730496,0.0,0.0,0.0,13.43664378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20137,Aged Sea Aerosol,0.791487752,62121.0,73.09605479,15.76680541,0.0,0.0,0.0,2.070610411,9.066531807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20138,Sea aerosol (Cl),0.856752925,52296.0,66.25808477,22.26937115,0.0,0.0,0.0,0.0,11.4725478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20139,Sea aerosol (Cl),0.783452135,61404.0,67.85698533,19.67275143,0.0,0.0,0.0,0.0,12.47026622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20140,Sea aerosol (Cl),0.795475121,52241.0,66.12697244,21.25510573,0.0,0.0,0.0,0.0,12.61791736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20141,Sea aerosol (Cl),0.892918608,59809.0,82.26321936,12.76324391,0.0,1.70462504,0.0,0.0,3.268916532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20143,Sea aerosol (Cl),0.754653961,57850.0,65.0336802,19.44375485,2.118006535,0.0,0.0,0.0,13.40455413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20144,Sea aerosol (Cl),1.021806294,54891.0,62.08274961,21.98334783,2.209051512,0.0,0.0,0.0,13.72485161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20146,Sea aerosol (Cl),0.771241744,54723.0,68.69413257,19.83294487,0.0,0.0,0.0,0.0,11.47291958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20147,Sea aerosol (Cl),0.996727469,52147.0,68.5477078,20.53881735,0.0,0.0,0.0,0.0,10.91347262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20148,Sea aerosol (Cl),0.818991763,61410.0,78.63815427,14.41712677,0.0,0.0,0.0,1.356837433,5.587877706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20149,Sea aerosol (Cl),0.758834901,61077.0,70.58625817,19.03560311,0.0,0.0,0.0,0.0,10.37813947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20150,Sulfate aerosol,0.853052031,59015.0,94.35759187,0.0,0.0,0.0,0.0,5.642405152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20151,Ca rich+NaCl,1.040218699,61937.0,81.32907152,4.386210814,0.0,0.0,0.0,5.496011674,3.414396197,5.374309048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20152,Gypsium,0.93447168,60476.0,90.46222568,0.0,0.0,0.0,0.0,3.706906363,0.0,5.830872059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20153,Sea aerosol (Cl),0.767128425,53179.0,73.30073714,16.68600291,0.0,0.0,0.0,0.0,10.01325324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20157,Ca rich+NaCl,0.95787889,58970.0,84.09767747,3.940031677,0.0,0.0,0.0,4.761523753,2.78272815,4.418038577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20163,Sea aerosol (Cl),0.892918608,54750.0,62.24216819,23.21158051,0.0,0.0,0.0,0.0,14.54625279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20164,Sea aerosol (Cl),0.849335011,60507.0,66.64116383,21.07548416,0.0,0.0,0.0,0.0,12.28334531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20165,Sea aerosol (Cl),0.849335011,55976.0,66.09969139,21.99438661,0.0,0.0,0.0,0.0,11.90592572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20166,Sea aerosol (Cl),1.099368489,55446.0,61.04720831,21.78252339,2.263914421,0.0,0.0,0.0,14.90635425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20169,Sea aerosol (Cl),0.983948384,52992.0,75.99056959,19.78943199,0.0,0.0,0.0,0.0,4.219993204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170,Oxygen only,1.116502537,60880.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171,Sea aerosol (Cl),0.90348606,53741.0,62.80576587,21.14771605,2.040047385,0.0,0.0,0.0,14.00647014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20173,Sea aerosol,0.822845863,58176.0,87.64380813,9.08132419,0.0,0.0,0.0,3.274862096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20179,Sea aerosol (Cl),1.272760193,56501.0,58.2899034,25.14160872,0.0,0.0,0.0,0.0,16.56849533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181,Sea aerosol (Cl),1.052314672,55932.0,58.672297,22.63831049,2.49898769,0.0,0.0,0.0,16.19039923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20182,Sea aerosol (Cl),0.878630989,52732.0,66.27479792,19.96234059,2.05597952,0.0,0.0,0.0,11.70688644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20183,Cl,1.046284166,53620.0,95.61261535,0.0,0.0,0.0,0.0,0.0,4.387391359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20184,Sea aerosol (Cl),0.803390491,57810.0,69.79976892,14.63495195,2.745140903,0.0,0.0,0.0,12.8201291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20185,Cl,0.818991763,56528.0,91.308707,0.0,0.0,0.0,0.0,0.0,8.691289276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20187,Sea aerosol (Cl),0.799442602,62519.0,78.86186242,17.08467007,0.0,0.0,0.0,0.0,4.053470492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20189,Sea aerosol (Cl),0.878630989,52455.0,77.05633044,17.47476608,2.565622143,0.0,0.0,0.0,2.903283574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201,Sea aerosol (Cl),1.124971704,55164.0,61.54475808,21.07090354,1.676947437,0.0,0.0,0.0,15.70738703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20202,Sea aerosol (Cl),0.93447168,54975.0,61.84698343,22.32203633,1.979675144,0.0,0.0,0.0,13.85130584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20205,Cl,1.285129388,56259.0,73.63373637,0.0,0.0,0.0,0.0,0.0,7.269027084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20206,Cl,0.856752925,56137.0,77.90954113,0.0,0.0,0.0,0.0,0.0,7.287988067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20207,Sea aerosol (Cl),0.853052031,52991.0,65.42402506,22.98136055,0.0,0.0,0.0,0.0,11.59461513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20208,Sea aerosol (Cl),1.058310815,55931.0,69.08332705,22.15381116,0.0,0.0,0.0,0.0,8.762858063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20210,Sea aerosol (Cl),0.771241744,56558.0,86.69269681,8.001103252,0.0,0.0,0.0,0.0,5.306199938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20211,Sea aerosol (Cl),0.771241744,54161.0,66.85947776,20.2698648,0.0,0.0,0.0,0.0,12.87066191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20212,Sea aerosol (Cl),0.77940326,54033.0,70.05683184,18.74356121,0.0,0.0,0.0,0.0,11.19960397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20218,Sea aerosol (Cl),1.130582571,53137.0,61.36521697,23.47739339,0.0,0.0,0.0,0.0,15.15738964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220,Sea aerosol (Cl),0.899977363,53298.0,66.28659368,19.00404245,2.260432206,0.0,0.0,0.0,12.44893298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20222,Sillica mixtures ,1.031053598,60063.0,89.18199539,0.0,0.0,5.772597343,0.0,0.0,0.0,0.0,0.0,0.0,1.795141585,0.0,3.250259906,0.0,0.0
20226,Aged Sea Aerosol,0.783452135,52340.0,76.62450671,8.559837192,5.425764993,0.0,0.0,7.361561805,0.0,1.045404002,0.0,0.98292483,0.0,0.0,0.0,0.0,0.0
20227,Sea aerosol (Cl),0.791487752,55264.0,67.5318718,21.39218599,0.0,0.0,0.0,0.0,11.07593551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20228,Aluminosillicates,2.398327807,55593.0,78.14410329,0.0,2.982395329,11.43283248,0.0,0.0,0.0,0.0,0.0,0.0,5.738521367,0.0,1.702146418,0.0,0.0
20245,Sea aerosol (Cl),0.762992932,61717.0,67.52061844,20.43372244,0.0,0.0,0.0,0.0,12.04565465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20248,Sea aerosol (Cl),0.941218856,53017.0,74.55114126,17.14488566,0.0,0.0,0.0,0.0,8.303979784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20249,Sea aerosol (Cl),0.818991763,60603.0,67.78854132,20.06210089,0.0,0.0,0.0,0.0,12.14936301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251,Cl,0.791487752,56075.0,96.34081721,0.0,0.0,0.0,0.0,0.0,3.659184277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20252,Sea aerosol (Cl),0.758834901,56408.0,86.67857647,8.850936592,0.0,0.0,0.0,0.0,4.470491409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20254,Sea aerosol (Cl),0.856752925,59112.0,57.29153156,23.52349758,2.114160918,0.0,0.0,0.0,17.07080603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20255,Sea aerosol (Cl),0.961176245,61838.0,62.96599507,21.24409229,2.032883465,0.0,0.0,0.0,13.75702918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20256,Sea aerosol (Cl),0.864107162,53994.0,66.27553701,20.94930559,0.0,0.0,0.0,0.0,12.7751559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20257,Sea aerosol (Cl),0.924258568,55146.0,63.55664134,23.87103289,0.0,0.0,0.0,0.0,12.57232726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20267,Sea aerosol (Cl),0.822845863,53410.0,78.76421213,13.56717199,0.0,0.0,0.0,0.0,7.668605447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20268,Sea aerosol (Cl),0.818991763,61253.0,78.31273675,17.0537889,0.0,0.0,0.0,0.0,4.633475468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20269,Sea aerosol (Cl),0.941218856,52723.0,65.00082612,19.08789873,2.736320347,0.0,0.0,0.0,13.17495406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20270,Sulfate aerosol,0.849335011,60682.0,95.64369321,0.0,0.0,0.0,0.0,4.356305301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20277,Sea aerosol (Cl),0.90348606,62072.0,71.08891606,20.27820349,2.460658923,0.0,0.0,0.0,6.172224134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20278,Sillica mixtures ,0.878630989,57666.0,86.30022407,0.0,0.0,3.937764838,0.0,0.0,6.641510129,0.0,0.0,0.0,3.12050432,0.0,0.0,0.0,0.0
20279,Sea aerosol (Cl),0.951249891,53339.0,83.93601179,7.018309832,0.0,0.0,0.0,0.0,9.045686573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20289,Sea aerosol (Cl),0.920829026,55145.0,67.50101447,15.93274474,2.903241664,0.0,0.0,0.0,13.66300434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20290,Sea aerosol (Cl),0.841851737,53498.0,64.7996366,19.5249483,1.886011288,0.0,0.0,0.0,13.78941238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20291,Sea aerosol (Cl),0.899977363,54415.0,62.31347322,22.26912081,0.0,0.0,0.0,0.0,15.4174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20292,Sea aerosol (Cl),0.799442602,54357.0,63.93202543,20.47102004,1.906178519,0.0,0.0,0.0,13.69077861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20295,Sea aerosol (Cl),1.182558783,56031.0,60.88881493,23.44714254,0.0,0.0,0.0,0.0,15.6640321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20297,Sea aerosol (Cl),0.767128425,61740.0,65.66399336,21.82989866,0.0,0.0,0.0,0.0,12.50611246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20298,Aged Sea Aerosol,0.927675432,61787.0,73.68331552,16.88796431,0.0,0.0,0.0,1.920127682,7.508596033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20299,Aged Sea Aerosol,1.265280637,55095.0,64.6961391,21.90946788,0.0,0.0,0.0,1.608805917,11.78558692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20300,Gypsium,1.009344775,62022.0,86.51323915,0.0,0.0,0.0,0.0,6.728456169,0.0,6.758309156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20303,Sea aerosol (Cl),0.803390491,54899.0,67.88341999,18.28762293,2.332263254,0.0,0.0,0.0,11.49670258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20305,Sea aerosol (Cl),1.003055961,54453.0,66.97521806,21.84191644,0.0,0.0,0.0,0.0,11.18286923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20307,Sea aerosol (Cl),0.920829026,57212.0,65.43094516,21.2435782,0.0,0.0,0.0,0.0,13.32547516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20313,Sea aerosol (Cl),1.037172664,55696.0,63.52105141,23.30404818,0.0,0.0,0.0,0.0,13.17489445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20314,Sulfate aerosol,0.762992932,57965.0,91.73176885,0.0,0.0,0.0,0.0,8.268232644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20315,Aged Sea Aerosol,0.81511944,61428.0,71.03270888,17.19512343,0.0,0.0,0.0,1.648450643,10.12370884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20316,Sulfate aerosol,1.04325584,57813.0,89.57486153,0.0,0.0,0.0,0.0,10.42513847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20317,Sea aerosol (Cl),0.807319074,55058.0,67.12588072,20.42226046,0.0,0.0,0.0,0.0,12.45186478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20318,Sea aerosol (Cl),0.892918608,56528.0,83.17536116,10.95519811,0.0,0.0,0.0,0.0,5.869442597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20321,Aged Sea Aerosol,0.845601652,61864.0,77.80649662,7.80267939,2.39179153,0.0,0.0,3.131492808,6.09171167,2.775823697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20323,Sea aerosol (Cl),1.377803325,55606.0,61.81316376,21.06157839,2.079400048,0.0,0.0,0.0,15.04585892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20324,Sillica mixtures ,0.987158664,55365.0,79.59168553,0.0,3.540296108,7.019189,0.0,2.290058509,0.0,0.0,0.0,0.0,3.126716241,0.0,4.432056472,0.0,0.0
20325,Sea aerosol (Cl),0.787480193,52759.0,68.88848543,19.79609281,0.0,0.0,0.0,0.0,11.31542549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20329,Sea aerosol (Cl),0.871399335,52798.0,64.66888189,18.21295172,2.309434116,0.0,0.0,0.0,13.59380335,0.0,0.0,1.21492967,0.0,0.0,0.0,0.0,0.0
