Id,Class,ECD (um),Count,O Wt%,Na Wt%,Mg Wt%,Al Wt%,Si Wt%,Cl Wt%,K Wt%,Ca Wt%,Ti Wt%,Fe Wt%,Cu Wt%,P Wt%,Mn Wt%,Zn Wt%,S Wt%,Cr Wt%
295,Sillica mixtures ,1.720875802,57656.0,76.46794319,2.464046888,1.814432442,2.744640037,10.37331372,0.0,0.0,2.656354941,0.0,3.47927399,0.0,0.0,0.0,0.0,0.0,0.0
352,Sillica mixtures ,1.720875802,56235.0,75.04633665,0.0,1.836493053,0.0,10.46789065,0.0,0.0,3.529855981,0.0,7.366066426,1.753350347,0.0,0.0,0.0,0.0,0.0
353,Aluminosillicates,1.124971704,58728.0,77.66488791,1.838870719,1.666272618,2.788908407,8.551876247,0.0,0.0,2.450461872,0.861784723,4.176941514,0.0,0.0,0.0,0.0,0.0,0.0
354,Sillica mixtures ,1.590950241,52726.0,77.1011889,1.723757572,2.921502851,1.742843166,9.428376704,0.0,0.0,2.644732967,0.0,4.437587038,0.0,0.0,0.0,0.0,0.0,0.0
355,Sillica mixtures ,1.868943361,60388.0,75.14714599,1.990000717,3.580638766,1.357894856,9.979113191,0.0,0.0,2.118268423,0.0,5.826929584,0.0,0.0,0.0,0.0,0.0,0.0
356,Sillica mixtures ,5.317202294,60048.0,67.40868092,0.760312239,5.157851055,0.843749102,12.77543157,0.0,0.0,6.29036352,0.706111128,6.057499349,0.0,0.0,0.0,0.0,0.0,0.0
357,Aluminosillicates,2.043612587,58710.0,77.21981406,0.0,2.148232609,2.92387493,8.904531598,0.0,0.0,2.235262655,1.107985713,5.460304022,0.0,0.0,0.0,0.0,0.0,0.0
358,Aluminosillicates,2.163926279,53553.0,75.78299642,2.910074592,1.548870467,5.587162822,10.30592397,0.0,0.0,1.987235807,0.0,1.877744496,0.0,0.0,0.0,0.0,0.0,0.0
359,Aluminosillicates,1.440666717,52666.0,76.7562747,2.644197457,0.0,6.056141108,10.78511029,0.0,0.0,2.223022282,0.0,1.535266452,0.0,0.0,0.0,0.0,0.0,0.0
360,Aluminosillicates,2.500374571,54506.0,74.54927564,0.0,4.331099615,2.356507443,9.956627339,0.0,0.0,4.468202963,0.609479612,3.728814796,0.0,0.0,0.0,0.0,0.0,0.0
361,Aluminosillicates,1.999793444,60043.0,75.79809427,4.022328556,1.05648106,4.425283521,11.10011339,0.0,0.0,1.921189763,0.0,1.676503196,0.0,0.0,0.0,0.0,0.0,0.0
362,Sillica mixtures ,2.332790977,54129.0,79.40312028,2.373498306,0.0,2.686148509,10.51513031,0.0,0.0,1.803627424,0.0,3.218486905,0.0,0.0,0.0,0.0,0.0,0.0
363,Aluminosillicates,4.738254751,61340.0,67.56020784,5.424379185,0.0,6.903733313,17.23696291,0.0,1.634040475,0.712545682,0.0,0.528131612,0.0,0.0,0.0,0.0,0.0,0.0
364,Metallic Fe,2.134483733,53697.0,65.63586593,0.0,1.377261244,0.0,2.457413077,0.0,0.0,0.453401404,4.551815242,25.52423179,0.0,0.0,0.0,0.0,0.0,0.0
412,Aluminosillicates,3.14590045,58503.0,74.18212295,2.750338055,0.858901814,3.238516301,10.02302915,0.0,0.0,2.421560884,1.153020095,5.372511223,0.0,0.0,0.0,0.0,0.0,0.0
413,Sillica mixtures ,2.727911408,60669.0,77.1317184,0.0,6.464575231,0.270568347,7.874720544,0.0,0.0,0.930870976,0.941635668,6.385906041,0.0,0.0,0.0,0.0,0.0,0.0
414,Sillica mixtures ,3.333410944,53665.0,69.27129626,0.0,4.720085859,0.862765778,12.75261492,0.0,0.0,4.772204533,0.0,7.621029764,0.0,0.0,0.0,0.0,0.0,0.0
415,Sillica mixtures ,1.169104889,56932.0,84.3421936,4.112129286,0.0,1.845313236,8.566321433,0.0,0.0,1.134041697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,Aluminosillicates,2.375795352,59242.0,75.94302297,5.150316283,0.0,5.090204626,11.78143397,0.0,0.0,2.035022154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,Sillica mixtures ,1.090700534,57222.0,82.78402686,4.147233069,0.0,1.010905672,7.77566582,0.0,0.0,0.0,0.0,4.282158241,0.0,0.0,0.0,0.0,0.0,0.0
418,False Si ,1.018705205,58786.0,90.08274674,0.0,0.0,0.0,9.917247295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,Aluminosillicates,1.201141092,59790.0,84.94361639,0.0,0.0,4.149441421,8.660335839,0.0,0.0,2.246607654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,Aluminosillicates,2.814678305,59145.0,76.46333575,3.299157321,0.0,6.16706349,10.77431068,0.0,0.0,2.610142343,0.0,0.685992558,0.0,0.0,0.0,0.0,0.0,0.0
421,Aluminosillicates,2.227330338,60617.0,77.17239261,1.959158666,1.522962563,5.403358117,8.667601645,0.0,0.0,2.061098069,0.605980307,2.607440576,0.0,0.0,0.0,0.0,0.0,0.0
422,Aluminosillicates,1.868943361,53482.0,75.5335927,3.072960116,0.0,5.610633269,10.80669016,0.0,0.0,2.244099043,0.394582329,1.405635476,0.931814034,0.0,0.0,0.0,0.0,0.0
423,Sillica mixtures ,1.377803325,57324.0,78.60788107,3.059908003,0.0,2.256047912,8.949809521,0.0,0.750694051,0.999631174,1.259518042,4.116515815,0.0,0.0,0.0,0.0,0.0,0.0
424,Aluminosillicates,1.720875802,54915.0,75.99970698,4.558961838,0.0,7.018257678,10.51401049,0.0,0.0,1.909055747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,Sillica mixtures ,1.090700534,60149.0,83.14085603,4.984585568,0.0,0.271736621,10.38973331,0.0,1.213095058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,Sillica mixtures ,1.018705205,57340.0,83.23414326,0.0,0.0,2.513693459,5.540784448,0.0,0.0,0.0,0.0,8.711380512,0.0,0.0,0.0,0.0,0.0,0.0
457,Aluminosillicates,1.500899456,59294.0,80.18532395,2.948378958,0.0,3.011442907,10.62279046,0.0,0.937682576,1.273904834,0.0,1.0204833,0.0,0.0,0.0,0.0,0.0,0.0
458,Aluminosillicates,1.764449173,55473.0,82.18781352,0.0,0.0,5.41241765,8.21236223,0.0,0.0,1.54382363,0.0,2.643574961,0.0,0.0,0.0,0.0,0.0,0.0
459,Sillica mixtures ,1.179880277,54561.0,81.49515986,3.522029147,0.0,2.681624703,10.12367681,0.0,0.911738258,0.0,0.0,1.265775692,0.0,0.0,0.0,0.0,0.0,0.0
460,Sillica mixtures ,2.140404643,58596.0,77.97654867,4.761181772,0.0,2.055017464,11.96425334,0.0,0.0,1.372367237,0.0,1.870635338,0.0,0.0,0.0,0.0,0.0,0.0
461,Sillica mixtures ,1.661000816,53195.0,80.8604002,0.0,2.435193211,1.383896451,9.488499165,0.0,0.0,1.936303452,0.0,3.895705193,0.0,0.0,0.0,0.0,0.0,0.0
462,Aluminosillicates,5.235652636,51755.0,71.75684571,2.897929959,0.0,3.689853102,18.44947189,0.0,1.983377896,0.0,0.0,1.222510543,0.0,0.0,0.0,0.0,0.0,0.0
463,Sillica mixtures ,1.136165728,59580.0,79.9449861,0.0,5.169374123,0.0,8.83314088,0.0,0.0,3.877172619,0.0,2.175326273,0.0,0.0,0.0,0.0,0.0,0.0
464,Aluminosillicates,2.134483733,57370.0,76.77981257,3.0382948,0.0,5.41257076,9.143343568,0.0,0.0,2.878098749,0.0,2.747881413,0.0,0.0,0.0,0.0,0.0,0.0
465,Sillica mixtures ,1.018705205,56037.0,82.28955865,0.0,2.308559045,2.038172819,7.872482389,0.0,0.0,1.719427295,0.0,3.771795705,0.0,0.0,0.0,0.0,0.0,0.0
466,Aluminosillicates,1.232344758,59030.0,79.31599617,2.812381275,0.0,4.699112475,10.11610031,0.0,0.0,2.050155215,0.0,1.006257907,0.0,0.0,0.0,0.0,0.0,0.0
467,Sillica mixtures ,1.875702672,56014.0,73.74403477,0.0,4.985170811,0.694222562,10.55120379,0.0,0.0,5.301850662,0.49525951,4.2282518,0.0,0.0,0.0,0.0,0.0,0.0
506,Sillica mixtures ,2.872535449,56359.0,72.63795733,0.0,5.438193306,0.131574308,11.21498942,0.0,0.0,5.961522833,0.0,4.615771025,0.0,0.0,0.0,0.0,0.0,0.0
507,Aluminosillicates,2.055960812,55083.0,78.02861929,1.526677236,1.48540074,3.753221035,10.46647653,0.0,0.0,1.562359557,0.0,3.177242354,0.0,0.0,0.0,0.0,0.0,0.0
508,Aluminosillicates,3.496472866,62157.0,73.53523374,3.233737871,0.889481511,3.086368181,12.70216107,0.0,1.141926553,0.72263279,0.824036077,3.864426166,0.0,0.0,0.0,0.0,0.0,0.0
509,Aluminosillicates,1.136165728,56689.0,78.26715112,3.277389333,0.0,4.125287384,10.34942195,0.0,0.0,2.248210832,0.0,1.732534915,0.0,0.0,0.0,0.0,0.0,0.0
510,Aluminosillicates,2.349009881,57693.0,76.51444674,1.825027168,2.109268494,2.706137113,10.84890962,0.0,0.0,2.487006038,0.0,3.50920707,0.0,0.0,0.0,0.0,0.0,0.0
511,Aluminosillicates,1.999793444,61014.0,79.1077733,4.074319452,0.0,4.527397081,10.23596004,0.0,0.0,2.054552548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,Sillica mixtures ,1.961455189,58417.0,75.93184114,0.0,3.678803518,0.67852065,9.586817026,0.0,0.0,4.14968729,0.604688562,5.369646847,0.0,0.0,0.0,0.0,0.0,0.0
513,Sillica mixtures ,3.051971728,60763.0,77.12090015,3.592412919,0.0,3.071892448,12.18184605,0.0,0.840076711,1.217454858,0.0,1.97541751,0.0,0.0,0.0,0.0,0.0,0.0
514,Sillica mixtures ,1.359308482,56219.0,79.48899865,0.0,1.097724773,0.630084239,8.525054157,0.0,0.0,0.863467157,0.0,1.345574576,0.0,0.0,0.0,0.0,0.0,0.0
515,Sillica mixtures ,1.006205281,59362.0,86.92942858,0.0,0.0,1.720231399,8.171124011,0.0,0.0,0.0,0.0,3.179212287,0.0,0.0,0.0,0.0,0.0,0.0
516,Aluminosillicates,2.221641107,55165.0,74.91110563,3.620895743,0.0,2.909729816,12.05846965,0.0,0.748192891,1.411850564,0.0,4.339752346,0.0,0.0,0.0,0.0,0.0,0.0
517,Aluminosillicates,3.857849311,61756.0,71.48786187,1.651399583,3.294635564,5.342928693,11.32072285,0.0,0.0,3.311762959,0.407532835,3.183152899,0.0,0.0,0.0,0.0,0.0,0.0
518,Sillica mixtures ,1.645691726,54103.0,78.86397839,2.492163144,2.513209172,1.240699273,8.520492166,0.0,0.0,2.487290092,0.568339974,3.313838318,0.0,0.0,0.0,0.0,0.0,0.0
579,Sillica mixtures ,1.377803325,57266.0,84.29229856,0.0,0.0,0.0,7.11325258,0.0,0.0,0.0,0.0,8.594448864,0.0,0.0,0.0,0.0,0.0,0.0
580,Sillica mixtures ,1.262777606,58187.0,81.12375736,0.0,4.438550398,0.0,8.142537624,0.0,0.0,3.817490861,0.0,2.477665246,0.0,0.0,0.0,0.0,0.0,0.0
581,Aluminosillicates,2.175591734,53752.0,76.47576928,1.745011657,2.516519465,3.493826091,9.365748614,0.0,0.0,2.571297809,0.0,3.831831366,0.0,0.0,0.0,0.0,0.0,0.0
582,Aluminosillicates,3.546784413,59335.0,71.67420387,4.646692052,0.0,6.630837172,13.96569908,0.0,0.0,3.082561865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,Sillica mixtures ,1.136165728,55991.0,85.90696454,0.0,0.0,2.742120437,8.701838553,0.0,0.0,2.649074793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,Aluminosillicates,2.500374571,52660.0,75.81728697,0.0,3.959356621,1.969214156,10.18030271,0.0,0.0,4.403777793,0.643603457,3.026465885,0.0,0.0,0.0,0.0,0.0,0.0
585,Sillica mixtures ,1.090700534,57601.0,80.76860905,0.0,4.427023232,0.0,8.136461675,0.0,0.0,3.700806573,0.0,2.967104875,0.0,0.0,0.0,0.0,0.0,0.0
586,Sillica mixtures ,2.181401068,57168.0,80.42621613,0.0,0.0,1.789092645,16.37342274,0.0,1.411268115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,Sillica mixtures ,1.935474503,53791.0,83.47610831,0.0,0.0,0.0,9.890627116,0.0,0.0,2.526346408,0.0,4.106913134,0.0,0.0,0.0,0.0,0.0,0.0
588,Sillica mixtures ,2.349009881,54137.0,77.73051858,0.0,2.36584451,1.889816113,11.10823303,0.0,0.0,2.762784809,0.0,4.142811149,0.0,0.0,0.0,0.0,0.0,0.0
589,Aluminosillicates,3.056115615,55796.0,72.35260606,5.340724811,0.0,6.84466064,12.63546199,0.0,0.0,1.950946823,0.0,0.87559754,0.0,0.0,0.0,0.0,0.0,0.0
590,Aluminosillicates,3.525310244,60940.0,72.39292264,1.282786485,5.056404695,1.742720418,11.87282354,0.0,0.0,3.828241304,0.394718442,3.429382294,0.0,0.0,0.0,0.0,0.0,0.0
591,Aluminosillicates,1.735521817,55656.0,77.45352387,4.172651842,0.0,6.250625104,10.07194892,0.0,0.0,2.051250078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,Aluminosillicates,1.71350585,53668.0,79.71345186,1.836577617,0.0,6.118571013,9.221947193,0.0,0.0,3.109451197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,Aluminosillicates,2.187194973,56682.0,77.18048692,3.327277303,0.0,4.713921621,10.28260663,0.0,0.0,1.108706556,1.036655344,2.350347862,0.0,0.0,0.0,0.0,0.0,0.0
651,Aluminosillicates,2.370462472,56064.0,75.28015971,2.480962127,0.0,6.699577719,11.42874807,0.0,0.0,2.727383561,0.0,1.383167692,0.0,0.0,0.0,0.0,0.0,0.0
652,Aluminosillicates,3.603423275,53898.0,75.89232326,3.312499076,1.038279198,3.101059049,11.96945086,0.0,0.0,1.397832762,0.576941157,2.711621858,0.0,0.0,0.0,0.0,0.0,0.0
653,Aluminosillicates,2.277894088,59694.0,77.04196572,2.922783419,0.0,2.920272201,14.89016116,0.0,1.309592649,0.0,0.0,0.915226806,0.0,0.0,0.0,0.0,0.0,0.0
654,Aluminosillicates,1.079034952,54192.0,80.51347136,3.380797431,0.0,6.057950482,6.798288226,0.0,0.0,1.358757727,1.890733838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,Aluminosillicates,3.149920772,52355.0,70.12226582,3.839546815,0.914634671,4.410229623,10.8163096,0.0,0.772162247,0.732170651,0.821131375,7.57156238,0.0,0.0,0.0,0.0,0.0,0.0
656,Sillica mixtures ,1.785837217,60902.0,72.39866257,0.0,6.039576605,0.401339121,11.02615669,0.0,0.0,5.246097594,0.0,4.888160899,0.0,0.0,0.0,0.0,0.0,0.0
657,Sillica mixtures ,1.750045266,53742.0,79.73112464,2.806691825,0.0,1.375575457,12.74526715,0.0,0.858550053,0.0,0.0,2.482795343,0.0,0.0,0.0,0.0,0.0,0.0
658,Sillica mixtures ,1.006205281,53277.0,81.41136765,0.0,6.072237715,0.0,7.517667115,0.0,0.0,1.279293839,0.0,3.719434887,0.0,0.0,0.0,0.0,0.0,0.0
659,Sillica mixtures ,1.262777606,53868.0,77.31050253,0.0,3.990385681,0.0,9.188638628,0.0,0.0,3.103998862,0.0,6.406464428,0.0,0.0,0.0,0.0,0.0,0.0
660,Ca rich,1.006205281,59894.0,78.62622738,0.0,1.043338049,0.0,1.837182976,0.0,0.0,8.56069997,0.932520907,3.923457116,0.0,5.076562241,0.0,0.0,0.0,0.0
661,Sillica mixtures ,1.179880277,54878.0,88.76274228,0.0,0.0,0.544959726,8.223102242,0.0,0.0,0.0,0.0,2.469193004,0.0,0.0,0.0,0.0,0.0,0.0
690,Sillica mixtures ,0.993548107,53740.0,85.99671721,0.0,0.0,4.105067998,9.898219258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,Sillica mixtures ,1.785837217,57272.0,79.86209393,0.0,2.670470066,3.191048652,6.781055778,0.0,0.0,0.0,0.0,7.495337725,0.0,0.0,0.0,0.0,0.0,0.0
692,Aluminosillicates,1.882437712,57751.0,74.32445884,4.228548706,0.0,5.924970284,12.48567477,0.0,0.0,2.245360054,0.0,0.79098884,0.0,0.0,0.0,0.0,0.0,0.0
693,Aluminosillicates,3.419617923,61619.0,73.49776626,2.477186732,0.711250817,5.371245742,11.75432205,0.0,0.0,2.886163257,0.67232931,2.629733086,0.0,0.0,0.0,0.0,0.0,0.0
694,Aluminosillicates,3.672993852,60250.0,72.78121114,2.619083971,0.0,8.143309504,12.17416823,0.0,0.0,4.282215983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,Sillica mixtures ,2.277894088,55592.0,73.08495045,0.0,6.973131001,0.0,12.05690131,0.0,0.0,5.624704435,0.0,2.26031132,0.0,0.0,0.0,0.0,0.0,0.0
696,Aluminosillicates,2.760195507,51942.0,72.57406712,2.75585372,1.830322295,5.78427054,12.51778752,0.0,0.0,3.113589995,0.0,1.424104534,0.0,0.0,0.0,0.0,0.0,0.0
697,Aluminosillicates,2.288978796,59044.0,77.29343772,2.969320305,1.513335668,3.307713941,9.953667223,0.0,0.0,2.253792062,0.0,2.708716877,0.0,0.0,0.0,0.0,0.0,0.0
698,Sillica mixtures ,6.885341504,57997.0,68.79650354,0.666810758,5.757026374,0.594071252,13.11789602,0.0,0.0,6.122860685,0.445169117,4.49966453,0.0,0.0,0.0,0.0,0.0,0.0
699,Aluminosillicates,1.683703475,56952.0,75.86501837,2.774608135,0.0,6.409601122,10.52212715,0.0,0.0,2.906695567,0.0,1.521944907,0.0,0.0,0.0,0.0,0.0,0.0
700,Aluminosillicates,2.671659771,55428.0,76.28787756,3.20296064,0.0,5.027319863,11.35720611,0.0,0.0,1.991328225,0.0,2.133308724,0.0,0.0,0.0,0.0,0.0,0.0
701,Aluminosillicates,2.894480271,60272.0,76.56488419,1.605595276,2.999689616,2.804067545,9.666746855,0.0,0.0,2.869543619,0.0,3.489477932,0.0,0.0,0.0,0.0,0.0,0.0
702,Aluminosillicates,1.993454939,60902.0,73.78695011,4.115765914,0.0,6.796942651,12.07072958,0.0,0.0,2.471631207,0.0,0.757973827,0.0,0.0,0.0,0.0,0.0,0.0
748,Aluminosillicates,2.092568331,57824.0,76.38629079,2.901945077,0.0,4.380758107,11.27312332,0.0,0.0,1.601521298,0.0,3.456361592,0.0,0.0,0.0,0.0,0.0,0.0
749,Aluminosillicates,1.405089208,57815.0,80.79892993,2.068160661,0.0,6.4166978,7.957395911,0.0,0.0,2.758811601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,Aluminosillicates,1.359308482,52464.0,81.82762861,3.167842329,0.0,4.036789015,9.265538305,0.0,0.0,1.70220267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,Aluminosillicates,1.582975503,55262.0,76.51872039,1.892212033,0.0,2.802410536,10.04208922,0.0,1.105213538,0.721405307,1.014566515,4.704536498,1.19885942,0.0,0.0,0.0,0.0,0.0
752,Sillica mixtures ,1.440666717,60483.0,82.99840689,0.0,1.607806981,1.314413734,8.240989596,0.0,0.0,1.60951037,0.0,4.22886759,0.0,0.0,0.0,0.0,0.0,0.0
753,Aluminosillicates,2.575177935,52567.0,74.59356189,2.026623487,1.455819886,4.336144403,10.35259515,0.0,0.0,3.221933544,0.0,4.013318941,0.0,0.0,0.0,0.0,0.0,0.0
754,Aluminosillicates,2.110634004,58925.0,76.33126974,2.359606884,1.800124906,2.549537271,12.30152771,0.0,0.0,1.30610792,0.0,3.351832181,0.0,0.0,0.0,0.0,0.0,0.0
755,Sillica mixtures ,2.449236765,54495.0,76.6051054,1.791502908,2.256774716,1.880641095,9.576484561,0.0,0.0,3.055902757,0.561123807,4.272454605,0.0,0.0,0.0,0.0,0.0,0.0
756,Aluminosillicates,2.349009881,54834.0,75.75030327,2.180655859,1.413190737,4.636950791,9.675586224,0.0,0.0,2.024768107,0.600247923,3.718287125,0.0,0.0,0.0,0.0,0.0,0.0
757,Aluminosillicates,1.211631606,58941.0,82.85486102,0.0,0.0,5.533093214,9.095899016,0.0,0.0,2.516137622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,Sillica mixtures ,1.598885205,54203.0,86.4972353,0.0,0.0,1.269241516,8.087223768,0.0,0.0,1.805433258,0.0,2.340866253,0.0,0.0,0.0,0.0,0.0,0.0
759,Metallic Fe,1.582975503,56399.0,64.44969773,0.0,0.0,0.0,1.436303556,0.0,0.0,0.0,5.204768851,28.90923321,0.0,0.0,0.0,0.0,0.0,0.0
760,Sillica mixtures ,1.311931178,59806.0,77.79787183,0.0,4.030570015,0.148705172,9.469792247,0.0,0.0,3.986236826,0.0,4.566825926,0.0,0.0,0.0,0.0,0.0,0.0
800,Aluminosillicates,3.415915033,62624.0,77.22886801,0.0,3.029925004,2.419890836,7.819033414,0.0,0.0,0.892991666,0.521939946,8.087350428,0.0,0.0,0.0,0.0,0.0,0.0
801,Sillica mixtures ,1.079034952,56950.0,80.57733178,0.0,0.0,2.145587467,5.301109329,0.0,0.0,0.0,4.566828534,7.409149408,0.0,0.0,0.0,0.0,0.0,0.0
802,Sillica mixtures ,1.340558502,55395.0,77.15395689,0.0,3.291418776,0.0,11.23366356,0.0,0.0,3.776719421,0.0,4.544244334,0.0,0.0,0.0,0.0,0.0,0.0
803,Sillica mixtures ,1.414067505,54024.0,79.26563621,3.201127797,0.0,2.394116856,5.382121354,0.0,0.0,0.603109272,3.727659583,5.426221713,0.0,0.0,0.0,0.0,0.0,0.0
804,Aluminosillicates,3.14590045,56565.0,73.74134064,2.88772434,0.954700634,5.476358533,12.37886325,0.0,0.682305731,0.709651411,0.0,3.16904448,0.0,0.0,0.0,0.0,0.0,0.0
805,Sillica mixtures ,2.272331457,54345.0,80.15421629,1.97524149,1.675179228,1.484399009,9.638869017,0.0,0.759107061,1.376369782,0.0,2.936619148,0.0,0.0,0.0,0.0,0.0,0.0
806,Sillica mixtures ,1.954992387,52673.0,78.92088294,2.579616196,1.308942866,2.088146843,11.26277819,0.0,0.0,1.220139582,0.0,2.619504556,0.0,0.0,0.0,0.0,0.0,0.0
808,Aluminosillicates,3.097249574,56343.0,72.76441455,2.615320124,1.522488985,2.98701562,11.42084748,0.0,0.37224011,2.396062016,1.001182385,4.920429364,0.0,0.0,0.0,0.0,0.0,0.0
809,Aluminosillicates,2.181401068,56973.0,77.43512392,1.965869777,1.243441459,4.599115625,8.760724217,0.0,0.0,1.680080034,0.8497837,3.465849534,0.0,0.0,0.0,0.0,0.0,0.0
810,Aluminosillicates,1.242571861,59861.0,81.60785437,2.015638538,0.0,5.241052806,8.613627404,0.0,0.0,2.521830238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,Aluminosillicates,4.166953506,59791.0,73.54030013,2.800967172,1.467375923,3.793714941,10.98599434,0.0,0.0,2.799784951,0.840831921,3.771029413,0.0,0.0,0.0,0.0,0.0,0.0
812,Metallic Fe,1.018705205,53002.0,81.39372468,0.0,0.0,0.0,4.659010842,0.0,0.0,0.0,3.255819902,10.69143713,0.0,0.0,0.0,0.0,0.0,0.0
824,Aluminosillicates,2.146309218,56125.0,78.40976119,0.0,1.186121535,3.48257944,7.940123975,0.0,1.740651391,1.324520446,1.263793465,4.652458429,0.0,0.0,0.0,0.0,0.0,0.0
825,Sillica mixtures ,1.018705205,57276.0,84.4415009,2.861862257,0.0,3.256770223,8.009702712,0.0,0.0,1.430162787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,Sillica mixtures ,2.110634004,56600.0,77.27668881,0.0,0.0,0.0,6.258231401,0.0,0.0,0.0,4.500907287,11.96417734,0.0,0.0,0.0,0.0,0.0,0.0
827,Oxygen only,7.382077695,57177.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,Aluminosillicates,3.610440659,53124.0,72.75747061,3.323308751,0.0,7.985317707,11.39032394,0.0,0.0,3.463951871,0.0,1.079625823,0.0,0.0,0.0,0.0,0.0,0.0
829,Sillica mixtures ,3.452765237,59541.0,76.28332376,0.0,3.888260201,0.966024771,10.72373092,0.0,0.0,3.437808901,0.0,4.700849578,0.0,0.0,0.0,0.0,0.0,0.0
830,Aluminosillicates,2.474937749,55119.0,72.638762,3.570838645,0.0,8.05612132,12.18719035,0.0,0.0,2.611759119,0.0,0.935329963,0.0,0.0,0.0,0.0,0.0,0.0
832,Aluminosillicates,1.055317002,60227.0,76.70068741,0.0,3.203016892,4.392749444,5.961913988,0.0,0.0,0.0,0.0,9.741637111,0.0,0.0,0.0,0.0,0.0,0.0
833,Sillica mixtures ,1.509307922,61433.0,79.11301851,2.568109147,1.665799879,2.913300879,9.215416014,0.0,0.0,2.043452114,0.0,2.480912581,0.0,0.0,0.0,0.0,0.0,0.0
834,Sillica mixtures ,1.331084471,55253.0,81.54962659,0.0,3.274123743,3.240301833,7.912073284,0.0,0.0,0.0,0.0,4.023877159,0.0,0.0,0.0,0.0,0.0,0.0
835,Sillica mixtures ,2.134483733,58363.0,76.11052394,0.0,0.0,1.266078372,9.470689297,0.0,0.0,0.0,2.594256401,10.55845246,0.0,0.0,0.0,0.0,0.0,0.0
836,Sillica mixtures ,1.698670022,57119.0,80.39341569,0.0,0.0,1.753795147,9.495082498,0.0,0.0,2.457578853,1.268463489,4.631662741,0.0,0.0,0.0,0.0,0.0,0.0
888,Sillica mixtures ,1.340558502,57111.0,78.28191519,2.407663688,2.621086314,1.100482047,9.62716639,0.0,0.0,2.07367409,0.0,3.888018802,0.0,0.0,0.0,0.0,0.0,0.0
889,Aluminosillicates,2.53555745,58408.0,73.6195147,3.438403457,0.0,8.714403957,11.33564562,0.0,0.0,2.892031893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,Aluminosillicates,1.331084471,57054.0,73.83689284,3.832871094,0.0,7.428869605,11.94325984,0.0,0.0,2.12162286,0.0,0.836480502,0.0,0.0,0.0,0.0,0.0,0.0
891,Sillica mixtures ,2.495307951,57069.0,73.38672876,0.0,10.77072024,1.62882451,8.828615397,0.0,0.0,1.442831196,0.0,3.942282125,0.0,0.0,0.0,0.0,0.0,0.0
892,Aluminosillicates,1.067241867,60433.0,80.08813262,3.934995085,0.0,5.328698829,8.884596825,0.0,0.0,1.763576828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,Aluminosillicates,1.377803325,54607.0,80.36484122,3.062845953,0.0,4.05793041,8.677240461,0.0,0.0,2.539969422,0.0,1.297183428,0.0,0.0,0.0,0.0,0.0,0.0
894,Sillica mixtures ,2.505430946,55330.0,77.09088922,1.526226103,1.4776689,2.167721838,9.826770425,0.0,0.0,2.024970017,1.406682562,4.479068145,0.0,0.0,0.0,0.0,0.0,0.0
895,Sillica mixtures ,2.210218712,60062.0,79.43118811,2.528624982,0.0,2.031526901,12.53574491,0.0,1.172791328,0.689731445,0.0,1.610398665,0.0,0.0,0.0,0.0,0.0,0.0
896,Aluminosillicates,2.140404643,61117.0,74.67827201,3.952199966,0.0,7.348543406,11.47670075,0.0,0.0,2.544285543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,Sillica mixtures ,1.961455189,53582.0,83.5468173,0.0,0.0,2.161993645,11.71385124,0.0,0.0,0.892806426,0.0,1.684534363,0.0,0.0,0.0,0.0,0.0,0.0
898,No Classification,1.190558145,54725.0,74.09142852,0.0,15.17728567,0.0,7.043471932,0.0,0.0,0.0,0.0,3.68780829,0.0,0.0,0.0,0.0,0.0,0.0
