Id,Class,Area (µm²),Aspect Ratio,Breadth (µm),Direction (°),ECD (µm),Length (µm),Perimeter (µm),Count,O Wt%,O Wt% ?,Na Wt%,Na Wt% ?,Mg Wt%,Mg Wt% ?,Si Wt%,Si Wt% ?,P Wt%,P Wt% ?,S Wt%,S Wt% ?,Cl Wt%,Cl Wt% ?,Ca Wt%,Ca Wt% ?,Cu Wt%,Cu Wt% ?,,,,,,,,,,
20747,Sea aerosol (Cl),0.601351577,1.14391932,0.897282193,164.53125,0.875022633,1.026418436,2.99891213,53660,74.65254664,1.421889011,15.97595811,1.283619832,,,,,,,,,,,9.371487796,0.66205319,,,,,,,,,,,,
20751,Sea aerosol (Cl),0.581472186,2.217993699,0.733750635,108.28125,0.860437901,1.627454286,4.100713928,58977,77.78617144,1.671697572,15.28260112,1.5628241,,,,,,,,,,,6.931221485,0.724101253,,,,,,,,,,,,
20752,Sea aerosol (Cl),0.974090158,1.662773217,0.891352693,64.6875,1.113665169,1.482117385,3.69970101,57172,69.77185607,1.241101325,20.57764828,1.04373144,2.286813594,0.615668437,,,,,,,,,7.363686711,0.47809328,,,,,,,,,,,,
20754,Sea aerosol (Cl),0.477105383,1.332504912,0.719590062,106.875,0.77940326,0.958857293,2.55874789,53516,71.17085457,1.416071411,18.68056208,1.257903874,,,,,,,,,,,10.14858037,0.654521165,,,,,,,,,,,,
20755,Aluminosillicates,1.809024578,1.332438666,1.339445794,8.4375,1.517669803,1.784729366,4.997259416,53751,81.56201839,1.958288625,,,,,7.829058915,2.033695579,7.913193107,0.54205819,,,,,,,1.198937837,0.303379493,,,1.496793143,0.434909435,,,,,,
20756,,0.551653099,1.676246876,0.704971471,163.125,0.838085044,1.181706225,2.904392478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20760,,0.576502338,1.444222649,0.757751515,74.53125,0.856752925,1.094361899,2.809872827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20761,,0.477105383,2.048404114,0.632722535,67.5,0.77940326,1.296071443,3.148800111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20763,,0.477105383,1.447384893,0.697341219,115.3125,0.77940326,1.009321145,2.526313873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20765,,0.447286297,1.428963466,0.780021112,144.84375,0.754653961,1.114621671,3.605181359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20767,Sea aerosol (Cl),0.452256145,1.74170189,0.669988302,115.3125,0.758834901,1.166919892,2.99891213,62906,67.56336093,1.273827627,17.50832349,1.003398746,3.213617578,0.623956556,,,,,,,,,11.71470061,0.58036698,,,,,,,,,,,,
20770,Sea aerosol (Cl),0.447286297,1.264906513,0.704971471,18.28125,0.754653961,0.891723004,2.3926429,62330,69.42228079,1.322976314,19.27109212,1.153925061,,,,,,,,,,,11.30662337,0.627076859,,,,,,,,,,,,
20771,Sea aerosol (Cl),0.66098975,1.579158437,1.017992292,164.53125,0.917386662,1.607571118,5.290318074,53562,80.31471372,2.100538649,7.230487466,1.725973189,4.245232791,1.20785227,,,,,,,,,8.209566772,0.916029792,,,,,,,,,,,,
20773,Sea aerosol (Cl),0.750447009,1.999966079,0.870580146,111.09375,0.977496193,1.741130762,4.407207196,60471,74.16091561,1.340394281,16.95039123,1.21045392,,,,,,,,,,,8.888693899,0.618254021,,,,,,,,,,,,
20774,Ca rich,3.965938498,1.410235092,2.010777713,144.84375,2.247129219,2.835669293,7.657244262,56794,80.50352931,0.897356588,,,4.672819376,0.438292604,,,3.809849173,0.303863897,,,5.291903391,0.603799662,1.758229174,0.273404131,,,3.963667154,0.295623438,,,,,,,,
20778,Sea aerosol (Cl),0.849843964,1.278685913,0.96442471,120.9375,1.040218699,1.23319629,3.399925048,57491,62.82957792,1.382492948,20.22502869,1.042337436,2.889298834,0.607018033,,,,,,,,,14.05609548,0.646550255,,,,,,,,,,,,
20779,,0.665959597,1.238838848,0.845965765,70.3125,0.920829026,1.048015254,2.88817547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20787,,0.591411881,1.346191132,0.797584172,157.5,0.867760909,1.073700739,2.865241157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20789,,0.531773708,1.309699647,0.747735161,149.0625,0.822845863,0.979308477,2.581682203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20790,,0.685838988,1.714429868,0.882863165,118.125,0.93447168,1.513606979,3.888740313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20791,,0.472135536,1.472486152,0.730749605,30.9375,0.775333241,1.076018673,2.865241157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20793,Sea aerosol (Cl),0.457225992,1.181815596,0.775468618,67.5,0.762992932,0.916460906,2.487162552,58483,75.82091689,1.526721567,15.74209929,1.39174154,,,,,,,,,,,8.436986804,0.701985974,,,,,,,,,,,,
20794,Sea aerosol (Cl),0.576502338,1.513534008,0.76818136,104.0625,0.856752925,1.162668612,3.227102754,52678,64.518255,1.342076156,22.15506732,1.113558188,,,,,,,,,,,13.32668215,0.64865849,,,,,,,,,,,,
20796,Sea aerosol (Cl),0.824994725,1.197319197,0.986960059,73.125,1.024897999,1.181706225,3.69970101,53461,60.79847813,1.368942391,24.36209917,1.093916968,,,,,,,,,,,14.83941525,0.661472091,,,,,,,,,,,,
20798,Sea aerosol (Cl),0.730567618,1.268647752,0.916462912,104.0625,0.964462328,1.162668612,3.227102754,54654,63.6767745,1.3885241,22.41520286,1.134234108,,,,,,,,,,,13.90802413,0.680447929,,,,,,,,,,,,
20799,Sea aerosol (Cl),0.452256145,2.234441757,0.580042616,112.5,0.758834901,1.296071443,3.187951432,54316,71.4035511,1.780606061,18.64931881,1.584297977,,,,,,,,,,,9.947136045,0.848483946,,,,,,,,,,,,
20800,Sea aerosol (Cl),1.023788635,1.257842216,1.057457206,57.65625,1.141721584,1.330114315,3.895457618,56957,61.46403551,1.289350446,21.5008989,0.971606188,1.993367076,0.535874581,,,,,,,,,15.04170299,0.619185017,,,,,,,,,,,,
20801,Sea aerosol (Cl),0.46219584,1.139150333,0.747735161,23.90625,0.767128425,0.851782758,2.353491579,54327,67.24165678,1.422993187,20.79081684,1.215539128,,,,,,,,,,,11.96752265,0.671557104,,,,,,,,,,,,
20803,Sea aerosol (Cl),1.625140212,1.221660798,1.34592329,120.9375,1.438468902,1.64426172,4.501726847,58445,55.154109,1.354888082,25.31080246,0.973847229,1.968371496,0.485036988,,,,,,,,,17.56671965,0.655939151,,,,,,,,,,,,
20804,Sea aerosol (Cl),0.685838988,1.11997815,0.916462912,164.53125,0.93447168,1.026418436,2.9435438,54335,65.94156623,1.35864187,19.31224316,1.072760578,2.271589637,0.632547727,,,,,,,,,12.47459278,0.621281704,,,,,,,,,,,,
20819,Oxygen only,0.551653099,2.623083335,0.650581079,127.96875,0.838085044,1.706528385,4.211450588,55488,100,0.000841553,,,,,,,,,,,,,,,,,,,,,,,,,,
20820,Sea aerosol (Cl),0.939301223,1.129348307,1.395772301,170.15625,1.093597486,1.576313084,5.942455929,55874,74.8596549,1.865281165,15.34593999,1.689929888,,,,,,,,,,,9.794406593,0.881352648,,,,,,,,,,,,
20821,Sea aerosol (Cl),0.551653099,1.266289695,1.035547958,143.4375,0.838085044,1.311303708,4.628680515,57922,77.64749527,1.922779903,8.828289807,1.532385498,4.102465138,1.100502536,,,,,,,,,9.421750903,0.87535996,,,,,,,,,,,,
20823,Sea aerosol (Cl),0.611291272,2.246801765,0.716134401,151.875,0.882224587,1.609012037,3.778003653,60028,75.85908175,1.563003473,15.7873258,1.431983709,,,,,,,,,,,8.353599161,0.711973058,,,,,,,,,,,,
20824,Sea aerosol (Cl),0.894572594,1.299888932,0.947131204,66.09375,1.067241867,1.231165369,3.337839413,58411,57.98508525,1.31036723,25.49223006,1.013668906,,,,,,,,,,,16.52268618,0.647545606,,,,,,,,,,,,
20827,Sea aerosol (Cl),0.501954622,1.392838157,0.704971471,111.09375,0.799442602,0.981911164,2.526313873,61525,68.22096705,1.360901166,20.60479075,1.172598358,,,,,,,,,,,11.1742422,0.642295694,,,,,,,,,,,,
20830,,0.561592795,2.474657773,0.675319629,118.125,0.845601652,1.67118497,3.927891634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20831,,1.734476862,1.315713726,1.339445794,16.875,1.486070163,1.762327217,5.029693433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20834,Cl,0.561592795,1.624996444,0.797584172,67.5,0.845601652,1.296071443,4.377555578,60458,87.77386546,2.051252127,,,,,,,,,,,,,5.670187622,1.064808201,,,,,,,6.555946916,1.847527176,,,,
20838,Sea aerosol (Cl),0.596381729,1.14391932,0.897282193,164.53125,0.871399335,1.026418436,3.337839413,61007,72.59851694,1.310529374,17.9781571,1.181682386,,,,,,,,,,,9.423321486,0.598378386,,,,,,,,,,,,
20839,Sea aerosol (Cl),0.641110359,1.468159304,0.882786656,112.5,0.90348606,1.296071443,3.494444699,61548,65.5102551,1.353052538,19.27511692,1.062003896,1.972454414,0.625067623,,,,,,,,,13.24216872,0.63576051,,,,,,,,,,,,
20840,Gypsium,0.87966305,1.268463253,1.020250017,29.53125,1.058310815,1.294149656,3.494444699,61250,88.21501732,1.248209644,,,2.68270988,0.698214583,,,,,,,4.140238091,0.928792916,1.36141004,0.43052081,,,3.600623831,0.424209051,,,,,,,,
20841,Sea aerosol (Cl),0.775296248,1.266542952,0.946237942,61.875,0.993548107,1.198450997,3.227102754,55325,61.24771237,1.304237731,22.49344736,1.001899038,1.895267516,0.536840083,,,,,,,,,14.36356902,0.613264972,,,,,,,,,,,,
20842,Sea aerosol (Cl),0.46219584,1.355256978,0.69788615,116.71875,0.767128425,0.945815075,2.44801123,54633,67.75197983,1.38524659,20.26971877,1.176352333,,,,,,,,,,,11.97829992,0.659142993,,,,,,,,,,,,
20847,,0.755416857,1.242637968,0.916462912,112.5,0.980727595,1.13883161,3.077214773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20869,Sea aerosol (Cl),0.690808836,1.143543552,0.916462912,70.3125,0.937851336,1.048015254,2.9435438,58085,64.11969662,1.377775893,20.76068074,1.075224206,1.911234669,0.62652058,,,,,,,,,13.20838481,0.637926487,,,,,,,,,,,,
20870,Sea aerosol (Cl),0.670929445,1.282321867,0.914964493,32.34375,0.924258568,1.173278977,3.549813029,62030,66.65204167,1.400083676,18.68450791,1.112637669,2.262665145,0.653216755,,,,,,,,,12.40078136,0.640329905,,,,,,,,,,,,
20877,Sea aerosol (Cl),0.581472186,1.471040949,0.797584172,32.34375,0.860437901,1.173278977,3.376990735,53288,68.90431046,1.41962925,17.36697108,1.125470735,3.213028982,0.726436451,,,,,,,,,10.51568612,0.615190668,,,,,,,,,,,,
20880,,0.586442034,1.280939365,0.840023113,149.0625,0.864107162,1.076018673,2.849024148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20882,,0.96912031,1.166190257,1.057457206,59.0625,1.110820553,1.23319629,3.439076369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20884,,0.521834013,1.392838157,0.704971471,158.90625,0.81511944,0.981911164,2.620833524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20885,,2.017758183,1.707808413,1.274945301,29.53125,1.602837955,2.17736231,5.698048297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20888,,1.973029554,1.266428523,1.436542072,144.84375,1.58497295,1.819277854,5.124213084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20889,Cl,0.631170663,4.208385827,0.51602887,102.65625,0.896454934,2.171648583,4.863588444,52841,95.75978518,1.185057033,,,,,,,,,,,,,4.240220413,1.185058057,,,,,,,,,,,,
20890,Sea aerosol (Cl),0.541713404,2.650400772,0.548339118,129.375,0.830500408,1.453318422,3.432359065,55729,83.70945454,2.425594814,10.4089126,2.304139361,,,,,,,,,,,5.88163361,1.074536331,,,,,,,,,,,,
20891,Sea aerosol (Cl),0.457225992,1.265672078,0.69788615,118.125,0.762992932,0.883295014,2.353491579,53037,64.87202644,1.389837638,21.32240236,1.146159042,,,,,,,,,,,13.80556971,0.687309168,,,,,,,,,,,,
20893,Sea aerosol (Cl),0.785235943,1.664542135,1.046011828,68.90625,0.999896722,1.741130762,4.840654131,56491,56.32286072,1.66829899,20.94668746,1.171377208,3.41562368,0.653440179,,,,,,,,,17.32657999,0.794666167,,,,,,,1.988241822,0.66395374,,,,
20894,Sea aerosol (Cl),0.501954622,1.439037148,0.747735161,120.9375,0.799442602,1.076018673,2.770721506,62052,74.6188581,1.480643917,16.30161554,1.344903279,,,,,,,,,,,9.07953158,0.686008111,,,,,,,,,,,,
20897,Sea aerosol (Cl),0.452256145,1.317074522,0.69788615,32.34375,0.758834901,0.919168067,2.44801123,53320,68.34199429,1.386413537,20.84959298,1.203573123,,,,,,,,,,,10.80840454,0.644788053,,,,,,,,,,,,
20899,Sea aerosol (Cl),1.207673001,1.60008033,1.186223372,112.5,1.240022993,1.898052684,5.124213084,54286,67.47844815,1.458824147,20.33212781,1.246623788,,,,,,,,,,,12.18942404,0.700242585,,,,,,,,,,,,
20911,Sea aerosol (Cl),0.81505503,1.302033219,0.947131204,120.9375,1.018705205,1.23319629,3.321622405,53415,72.35501409,1.252124738,19.96027529,1.146173757,,,,,,,,,,,7.684705406,0.525495689,,,,,,,,,,,,
20914,Sea aerosol (Cl),0.511894317,1.238434048,0.774249783,73.125,0.807319074,0.958857293,2.581682203,53179,67.8607285,1.395000331,20.9958449,1.209606696,,,,,,,,,,,11.14342362,0.646928791,,,,,,,,,,,,
20933,,0.765356552,1.139804385,0.977934258,71.71875,0.987158664,1.114653756,3.132583102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20934,,0.50692447,1.229269553,0.747735161,122.34375,0.803390491,0.919168067,2.542530881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20943,Sea aerosol (Cl),0.844874116,3.248470074,0.729476439,120.9375,1.037172664,2.369682383,5.785850643,52425,83.36346745,1.944512315,8.536040783,1.824848354,,,,,,,,,,,8.100493997,0.921839289,,,,,,,,,,,,
20946,Cl,0.899542441,1.510314235,1.196376258,158.90625,1.070202321,1.806904093,6.320534535,54946,91.96723104,1.36117842,,,,,,,,,,,,,8.032767475,1.361178607,,,,,,,,,,,,
20947,Sea aerosol (Cl),0.586442034,1.624756654,0.796519068,150.46875,0.864107162,1.294149656,3.510661708,60814,80.1502943,1.692508906,11.76773459,1.588892005,,,,,,,,,,,8.081968129,0.758555718,,,,,,,,,,,,
20950,Ca rich,0.566562643,1.211208692,0.847433182,105.46875,0.849335011,1.026418436,2.826089835,62089,94.29039359,0.842220429,,,,,,,2.171377279,0.621373439,,,,,,,,,3.538232297,0.58172904,,,,,,,,
20959,,0.556622947,1.151092934,0.883268177,146.25,0.841851737,1.016723758,2.904392478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20961,,0.551653099,1.265472888,0.797584172,154.6875,0.838085044,1.009321145,2.676201854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20967,Aged Sea Aerosol,2.430255546,1.778141228,1.405026517,16.875,1.75906153,2.498335577,7.556007306,54981,70.42255402,1.088719908,10.56665778,0.689515192,1.626623049,0.384735805,,,,,,,4.165555909,0.544114225,9.312551469,0.431575533,,,3.906059638,0.279461266,,,,,,,,
20968,Cl,0.81505503,2.08028806,0.954839376,118.125,1.018705205,1.986340952,5.580594333,55534,95.54655552,1.115979441,,,,,,,,,,,,,4.453445971,1.115979627,,,,,,,,,,,,
20999,Sea aerosol (Cl),0.501954622,1.466980838,0.821144147,111.09375,0.799442602,1.204602728,3.588964351,54958,68.67308021,1.648096927,18.32903177,1.397824194,,,,,,,,,,,12.99787909,0.837381184,,,,,,,,,,,,
21015,Sea aerosol (Cl),0.685838988,2.282177925,0.812584973,81.5625,0.93447168,1.854463488,4.873088147,57624,85.45625806,2.426799387,7.286352664,2.300484106,,,,,,,,,,,7.257391512,1.128831785,,,,,,,,,,,,
21017,Sea aerosol (Cl),0.596381729,1.203032277,1.023385151,23.90625,0.871399335,1.231165369,4.100713928,59292,73.23797941,1.379379164,18.17447096,1.153912954,2.811064757,0.769936852,,,,,,,,,5.776486173,0.51473924,,,,,,,,,,,,
21024,Sea aerosol (Cl),0.72559777,1.305550824,0.905139963,73.125,0.961176245,1.181706225,3.510661708,54191,62.8253758,1.325239427,23.03777933,1.081956364,,,,,,,,,,,14.13684338,0.64448691,,,,,,,,,,,,
21028,,0.457225992,1.516644838,0.709473072,120.9375,0.762992932,1.076018673,3.038063451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21029,,0.959180614,1.146951287,1.057457206,54.84375,1.105109356,1.212851903,3.478227691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21032,,1.307069956,1.178174541,1.337966833,63.28125,1.290043858,1.576358458,5.163364406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21037,Sea aerosol (Cl),0.656019902,1.468572144,0.775468618,67.5,0.913931333,1.13883161,2.88817547,59579,62.66959906,1.441755332,23.46265316,1.175124664,,,,,,,,,,,13.86774331,0.700065866,,,,,,,,,,,,
21040,Sea aerosol (Cl),1.048637874,1.185849856,1.127954353,161.71875,1.155494357,1.337584507,3.64433268,54436,62.91562319,1.363618392,22.30247706,1.098430529,,,,,,,,,,,14.7818923,0.680307671,,,,,,,,,,,,
21045,Sea aerosol (Cl),0.795175639,1.167837149,1.038545403,35.15625,1.006205281,1.212851903,3.549813029,54863,64.35006857,1.314086933,21.88824862,1.0877694,,,,,,,,,,,13.76167983,0.64446209,,,,,,,,,,,,
21048,Sea aerosol (Cl),0.50692447,1.481606916,0.797584172,73.125,0.803390491,1.181706225,3.376990735,56798,63.0841732,1.351478603,20.88249177,1.067373529,,,,,,,,,,,16.03333205,0.699988985,,,,,,,,,,,,
21049,,0.685838988,1.194114771,0.916462912,15.46875,0.93447168,1.094361899,2.959760808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21052,,0.834934421,1.230672408,1.032691307,123.75,1.031053598,1.270904697,3.738852332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21061,,0.457225992,1.532041122,0.640916976,111.09375,0.762992932,0.981911164,2.542530881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21064,,0.492014926,1.370746944,0.736329306,115.3125,0.791487752,1.009321145,2.637050533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21066,,0.909482137,1.473516396,1.009207707,149.0625,1.076098797,1.487084103,4.100713928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21071,Sillica mixtures ,3.439134638,1.134263945,2.044417264,70.3125,2.092568331,2.318908792,6.760698774,52833,78.90581489,1.225615852,,,3.383878991,0.347734289,2.02096384,1.247229241,8.885639161,0.386291603,,,,,1.146825496,0.190597959,0.632221065,0.165694789,3.017494082,0.228102179,2.007159777,0.282218843,,,,,,
21074,Sea aerosol (Cl),0.651050054,1.267003418,0.847433182,112.5,0.91046289,1.073700739,2.865241157,52634,67.33096838,1.398597471,20.32074332,1.184209902,,,,,,,,,,,12.34828979,0.679974072,,,,,,,,,,,,
21078,Sea aerosol (Cl),0.745477161,2.468661889,0.705264893,122.34375,0.974254074,1.741060563,4.312687544,56819,79.76372242,1.68681331,12.78560162,1.570605114,,,,,,,,,,,7.450675219,0.762851257,,,,,,,,,,,,
21079,Sea aerosol (Cl),1.451195541,1.312931796,1.326086068,57.65625,1.359308482,1.741060563,4.769068792,56285,64.27782774,1.227349788,21.34376168,0.972945057,2.77470015,0.543215452,,,,,,,,,11.60370633,0.537624164,,,,,,,,,,,,
21082,Sea aerosol (Cl),0.477105383,1.225649072,0.747735161,22.5,0.77940326,0.916460906,2.50337956,53879,70.04094124,1.438674517,17.16535389,1.168158464,2.437895723,0.702334987,,,,,,,,,10.35581306,0.62744813,,,,,,,,,,,,
21089,,0.92439168,1.144056441,1.196376258,11.25,1.084883423,1.368721963,5.534725706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21093,,0.601351577,1.619689361,0.897282193,129.375,0.875022633,1.453318422,5.045910441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21094,,0.66098975,1.651185823,0.847466479,40.78125,0.917386662,1.399324636,3.927891634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21097,,0.72559777,1.379393754,0.845965765,115.3125,0.961176245,1.166919892,3.155517416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21098,,0.472135536,1.317074522,0.69788615,122.34375,0.775333241,0.919168067,2.50337956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21099,,0.81505503,1.47963324,0.916462912,28.125,1.018705205,1.356028988,3.344556718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100,Cl,0.705718379,1.614514176,1.02214893,109.6875,0.947918007,1.650273937,5.440206055,52815,95.57138085,1.261564065,,,,,,,,,,,,,4.428618029,1.261564624,,,,,,,,,,,,
21101,Sea aerosol (Cl),0.516864165,1.236487552,0.775468618,73.125,0.811228633,0.958857293,2.581682203,54315,68.83607507,1.327169687,19.95204538,1.146634016,,,,,,,,,,,11.21187657,0.62623769,,,,,,,,,,,,
21108,Sea aerosol (Cl),0.546683252,1.269201171,0.897282193,112.5,0.834301345,1.13883161,3.660549689,57926,86.61157489,2.20602043,8.409507573,2.130549774,,,,,,,,,,,4.978923127,0.867528282,,,,,,,,,,,,
21111,Sea aerosol (Cl),0.46219584,1.299997155,0.704971471,157.5,0.767128425,0.916460906,2.3926429,53725,67.4714148,1.340238005,21.45863324,1.155375503,,,,,,,,,,,11.0699594,0.61787623,,,,,,,,,,,,
21113,,0.477105383,1.149915012,0.775468618,161.71875,0.77940326,0.891723004,2.44801123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21117,,0.710688227,1.455278431,0.845965765,102.65625,0.951249891,1.231115731,3.187951432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21121,,0.760386705,1.476617424,0.845965765,73.125,0.983948384,1.249167789,3.305405397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21123,,0.586442034,1.266216506,0.775468618,68.90625,0.864107162,0.981911164,2.659984846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21128,Sea aerosol (Cl),0.457225992,1.420754023,0.689287843,120.9375,0.762992932,0.979308477,2.659984846,62063,66.73282385,1.324399561,20.17140538,1.11150099,,,,,,,,,,,13.09577227,0.652045989,,,,,,,,,,,,
21130,Sea aerosol (Cl),1.312039804,1.191033307,1.1984515,160.3125,1.292494086,1.427395653,3.989977269,57460,57.33789206,1.295330375,23.96741062,0.982408598,2.115845308,0.488825468,,,,,,,,,15.21714479,0.585171301,,,,,,,1.361716352,0.468108198,,,,
21135,Sea aerosol (Cl),0.735537466,1.445797234,0.941709481,21.09375,0.967737252,1.361520963,3.927891634,52111,79.83415723,1.360958535,16.74805582,1.305285189,,,,,,,,,,,3.417785093,0.484521873,,,,,,,,,,,,
21136,Sea aerosol (Cl),0.646080207,1.15265561,0.909218021,109.6875,0.906981184,1.048015254,3.132583102,53039,74.20505881,1.181383524,19.68299896,1.098683756,,,,,,,,,,,6.111943722,0.477463566,,,,,,,,,,,,
21139,Sea aerosol (Cl),0.566562643,1.838473608,0.704971471,67.5,0.849335011,1.296071443,3.745569636,60040,65.79996347,1.416828949,17.24977791,1.083098352,3.135065734,0.675478484,,,,,,,,,13.8151899,0.686981902,,,,,,,,,,,,
21147,Sea aerosol (Cl),0.511894317,1.529705017,0.704971471,78.75,0.807319074,1.078398395,2.676201854,52730,69.31077838,1.397303306,18.72078776,1.195575763,,,,,,,,,,,11.96842939,0.677911378,,,,,,,,,,,,
21148,Gypsium,0.61626112,1.213309663,0.845965765,74.53125,0.885803606,1.026418436,2.770721506,61431,90.1990056,1.155348122,,,,,,,1.652606949,0.450096698,,,3.572807834,0.994365662,,,,,4.575583711,0.490039587,,,,,,,,
21153,Sea aerosol (Cl),0.467165688,1.264906513,0.704971471,71.71875,0.771241744,0.891723004,2.44801123,52495,67.72921085,1.448918786,19.83078122,1.239578426,,,,,,,,,,,12.43999898,0.697913114,,,,,,,,,,,,
21154,Sea aerosol (Cl),0.511894317,1.455971595,0.704971471,105.46875,0.807319074,1.026418436,2.620833524,60203,84.47120786,1.684170961,9.504783154,1.351186167,,,,,,,,,2.005330473,0.998524856,2.702936903,0.516285468,,,1.315743476,0.423311535,,,,,,,,
21155,Sea aerosol (Cl),0.487045079,1.914233344,0.677070769,112.5,0.787480193,1.296071443,3.25953677,58493,78.95147204,1.84717495,14.7164464,1.729567349,,,,,,,,,,,6.332081556,0.811982341,,,,,,,,,,,,
21157,Sea aerosol (Cl),0.511894317,1.534337223,0.86689829,122.34375,0.807319074,1.330114315,3.833371983,54793,87.56060004,2.542793006,8.150027692,2.43866127,,,,,,,,,,,4.289375246,1.029538643,,,,,,,,,,,,
21158,Sea aerosol (Cl),0.675899293,1.866706218,0.907944505,73.125,0.927675432,1.694865653,4.667831836,59234,83.86978507,1.87540669,10.55698246,1.794972457,,,,,,,,,,,5.573234707,0.768665085,,,,,,,,,,,,
21168,,0.487045079,1.751347549,0.689011038,7.03125,0.787480193,1.206697794,3.298688092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21170,,0.631170663,1.686542017,0.747735161,26.71875,0.896454934,1.261086767,3.054280459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21172,Sea aerosol (Cl),0.46219584,2.40316482,0.586694112,143.4375,0.767128425,1.409922649,3.605181359,59428,81.55295849,2.075480856,7.981773466,1.923121698,,,,,,,,,,,10.4652673,1.073244587,,,,,,,,,,,,
21173,Sea aerosol (Cl),0.740507314,1.165045472,0.947131204,116.71875,0.97100113,1.103450921,3.038063451,54551,64.80466723,1.396755688,19.27890033,1.07484851,2.237788774,0.625920901,,,,,,,,,13.67864013,0.662992941,,,,,,,,,,,,
21174,Sea aerosol (Cl),0.665959597,1.420334885,0.866813441,66.09375,0.920829026,1.231165369,3.432359065,52280,68.88452172,1.363283303,19.23916042,1.169764809,,,,,,,,,,,11.87631488,0.654696906,,,,,,,,,,,,
21175,Sea aerosol (Cl),0.705718379,1.359477896,0.886077465,111.09375,0.947918007,1.204602728,3.132583102,53064,68.8570857,1.421513967,15.37754387,1.072901301,2.946134284,0.65203784,,,,,,,,,11.61287352,0.634485297,,,1.206366718,0.306447945,,,,,,,,
21176,Sea aerosol (Cl),0.87966305,1.344282284,1.032991434,156.09375,1.058310815,1.388632085,3.967042956,61584,67.57471561,1.404340565,17.67754555,1.114282291,3.01471483,0.691065425,,,,,,,,,11.73302531,0.634548999,,,,,,,,,,,,
21177,Aged Sea Aerosol,0.482075231,1.414126309,0.694358883,111.09375,0.783452135,0.981911164,2.542530881,60267,77.4343431,1.54821733,10.6526725,1.121180411,3.475715965,0.767071266,,,,,,,2.727250382,0.903916825,5.710016564,0.544050941,,,,,,,,,,,,
21178,Sea aerosol (Cl),0.61626112,1.293624335,0.845965765,15.46875,0.885803606,1.094361899,2.904392478,61710,73.27338457,1.283128653,18.5090661,1.130049489,,,,,,,,,,,5.703970045,0.441896077,,,,,,,2.513576113,0.651605474,,,,
21183,Aged Sea Aerosol,0.457225992,1.933891047,0.672168139,167.34375,0.762992932,1.299899947,3.376990735,60726,80.00770211,1.954667084,13.21171224,1.566848531,,,,,,,,,6.780586392,1.416815538,,,,,,,,,,,,,,
21195,,0.785235943,1.255918582,0.954242587,28.125,0.999896722,1.198450997,3.321622405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21197,,0.531773708,1.26286023,0.775468618,120.9375,0.822845863,0.979308477,2.676201854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
